"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2","004_TTX_1","004_TTX_2","006_TTX_1","006_TTX_2","007_TTX_1","007_TTX_2","008_TTX_1","008_TTX_2","C19_TTX_1","C19_TTX_2","22q001_TTX_1","22q001_TTX_2","22q002_TTX_1","22q002_TTX_2","22q003_TTX_1","22q003_TTX_2","22q005_TTX_1","22q005_TTX_2","1F3_TTX_1","1F3_TTX_2"
"hsa-miR-541-3p",3.88519371362642,3.02927340535006,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,3.8357358579936,4.55898252329359,-0.0251696636485137,-0.0251696636485137,3.56389235277374,4.6528745441812,6.12123581466277,6.0461809765858,5.4183594476753,5.03161312759759,-0.0251696636485137,1.89434132853238,5.1103126486506,5.24300457264513,4.50657376464168,4.56375532327711,-0.0251696636485137,-0.0251696636485137,4.94350675863086,4.8235089661787,4.64243654507808,4.72601737146118,-0.0251696636485137,-0.0251696636485137,4.9368353997193,4.67631928417103,5.47829465546635,4.96037168717578,4.96175015883007,4.85511558715321,-0.0251696636485137,-0.0251696636485137,5.0045533818733,3.97943940757889
"hsa-miR-889-5p",2.38233547804791,3.16416695225528,-0.0251696636485137,-0.0251696636485137,1.23407613984785,-0.0251696636485137,3.12644515815165,3.25482358570437,-0.0251696636485137,-0.0251696636485137,4.36178170698655,3.48166814280045,3.71902919114841,3.21114651250598,4.04318601935983,4.93473398676052,-0.0251696636485137,-0.0251696636485137,3.59390334825946,3.55633724513782,2.76068100161339,3.24294214795765,-0.0251696636485137,-0.0251696636485137,2.9594571308268,3.65011552469994,2.25376918369455,2.90666284725054,-0.0251696636485137,-0.0251696636485137,4.35270539559384,4.77940819976114,3.16407185742559,3.28203789200292,3.99407258147457,2.75124188835737,-0.0251696636485137,-0.0251696636485137,3.07893407967603,3.05688749456023
"hsa-miR-889-3p",9.50131874409219,9.32540958388776,2.84219407496898,3.25140892610178,2.89088404507723,2.49003546319816,9.14104034506439,9.21968969692988,3.24688963718204,2.7561067802293,9.40257581221074,9.30261590135798,10.8494432691839,10.7727554671172,10.0934179976855,9.78579633447207,2.17180502840955,3.15355893587028,10.2412680062303,10.1863855975016,9.43997115122438,9.35492491041545,2.58626593159621,2.13798780991281,9.26684527922431,9.74773014025268,9.88257186363201,9.96090270763642,2.89536726860099,2.70490116543546,10.0218460592698,10.1130007151688,10.6368623834937,10.5733256387585,9.99805069701308,10.0368051038843,1.84317452136127,3.62664308675299,10.1329028221231,9.99563077571823
"hsa-miR-875-5p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.08533686869551,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.5961657943628,-0.0251696636485137,-0.0251696636485137,1.80108566243762,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.04081138893707,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33528482754469,-0.0251696636485137,-0.0251696636485137,1.61929804781762,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.82457260456607
"hsa-miR-875-3p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.34570385013129,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.51660866229481,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-876-5p",2.11000100415021,1.22824497661603,1.30068317845528,1.75780925947648,1.23407613984785,1.34570385013129,1.91565106609898,2.18465471731988,1.84995636052087,1.87813728016424,1.52202370238688,2.01789831349196,-0.0251696636485137,2.07113631397399,2.93946464160882,-0.0251696636485137,1.5961657943628,1.37846347144568,1.9051217831572,2.15148397510523,1.36864788584573,1.95964214930296,1.40674725060374,1.2972638262238,2.09911501346929,2.89712153943306,2.53793961926199,1.33739311368316,1.98683171748164,-0.0251696636485137,1.32518667953965,1.84298973590657,-0.0251696636485137,-0.0251696636485137,1.47932638251036,2.06710429884675,1.84317452136127,1.9276989985705,-0.0251696636485137,-0.0251696636485137
"hsa-miR-876-3p",6.07016764943102,6.19015841769336,6.15737715908686,6.356621226455,6.00338151949256,6.00218346374957,5.90024531431132,5.45421734358411,6.77772324479839,6.88730368262425,6.16083508639318,5.98888968896331,6.06833166826158,5.4553340194022,6.28106097197957,6.25233484618863,5.96705657662796,5.73471844298843,5.97922752750839,5.91496387608553,5.86857020371968,6.04527171850681,6.46059911578173,6.14962728082841,6.64877155263223,6.82867975617644,5.46049193826134,5.80061176853836,7.05645928448668,6.83142601680388,6.19431702554559,5.72825670715628,5.80614086071305,5.71377898718365,6.87898702241281,6.66396114514718,6.29587130535993,6.40298996514316,4.87136072923888,4.6986922279392
"hsa-miR-708-5p",12.8584267081677,12.7459232592173,13.2901500693669,13.2807408517765,12.6859675328041,12.6678387420961,12.4797963251364,12.2448809248683,12.9951594940534,12.9478334098543,12.4593736603112,12.2799385072498,11.8239585612564,11.7180372979159,12.0779126296004,12.1255112100639,12.8427844128025,12.8767822538197,12.507808376288,12.2474774718638,12.6622496227169,12.701232001503,12.7872483234077,12.7148823861604,12.3879457808934,12.0730464498213,12.9794276713973,12.9720324158148,12.8587999551597,12.7547557351545,12.3428777197244,12.3607882502953,11.8036489512331,11.7592597921867,12.0589933578731,12.1040113983061,12.1605186289002,12.2011762982383,12.0851079330859,12.1124899935085
"hsa-miR-708-3p",12.5483849625334,12.5385022604461,12.9475383705862,12.933433444138,12.5256664350142,12.6285167731243,13.3162737675653,12.915867019369,13.1483407125627,13.2360786466681,13.1156026534674,13.1061789657602,11.1681213504118,11.1055057832559,12.6539799760059,12.5628296495551,13.1155497928041,13.1424848568642,11.3376083573818,11.3154605743962,12.7054805974821,12.6303344019592,13.0611065195791,13.1799382530502,12.176897607165,12.2006825191653,12.9155573824085,13.0739149286735,12.6654939240891,12.54575292978,12.9514569252126,13.0005434911128,11.0211918334296,11.0414074679407,12.5342558296101,12.5047345944204,12.9419120319152,12.877458362001,11.1687407619866,11.1776104772703
"hsa-miR-147b-5p",1.27839936749952,1.69921010810514,2.41818197914868,2.96320403100616,-0.0251696636485137,1.85204346215952,-0.0251696636485137,1.15756908795602,1.34409025869129,-0.0251696636485137,-0.0251696636485137,1.47480006611935,1.52779136945565,1.51660866229481,2.22487349668164,-0.0251696636485137,2.56921465148094,1.37846347144568,1.9051217831572,2.85225366020826,1.88168287163437,2.33121483111849,2.29857959087787,2.13798780991281,1.27107869554661,2.89712153943306,1.37598359531218,2.70844127419918,1.98683171748164,1.8385608478514,1.32518667953965,2.1991426979781,-0.0251696636485137,-0.0251696636485137,2.69893301245855,-0.0251696636485137,2.47914360486315,2.58255546181294,-0.0251696636485137,-0.0251696636485137
"hsa-miR-147b-3p",3.1246445867514,4.48878514482759,3.54514464728016,3.69530223400796,3.95040450881509,3.84069736755111,4.03122773086974,3.62781209140653,4.51754849808108,4.83648612271362,3.84054713096759,3.75582700247241,2.47255408929487,3.39321214847453,4.60173509331379,4.65948357586069,3.3411975635241,3.80400984643653,3.46574626788016,4.17638569648627,3.78508457856379,3.67268414344364,4.1427247491262,2.41269365803436,3.78339252126409,3.65011552469994,3.69085346143181,4.00546741227853,4.6055305045491,4.08385410593242,4.14133665491554,4.16894622615469,2.60165918219399,2.65634034990993,3.489606828099,4.25575029056485,4.44521129729105,4.13810531909161,3.61543043388465,3.34940842130253
"hsa-miR-190b-5p",2.38233547804791,2.71276089389788,3.30424536094646,2.5995683473564,2.53248264789641,2.20942470761263,1.59520801721099,-0.0251696636485137,2.7196730117818,1.87813728016424,2.46434777325141,1.47480006611935,3.22960867510607,3.21114651250598,2.73998673131722,1.41362318701318,2.56921465148094,2.77699427727105,4.01529452074301,3.55633724513782,2.52636507281275,2.62141101062249,2.82375656879492,1.78923745025731,2.7896570828604,2.5176016998778,2.97364188423444,2.47682825996696,1.98683171748164,2.70490116543546,1.8254796431325,1.84298973590657,3.87678893310136,3.10284923162147,3.32959439156547,3.38782766428152,2.90920418571628,2.29513640788206,4.3766074098524,4.13990259111863
"hsa-miR-744-5p",12.2320429794762,12.3056520255173,12.085291172476,12.181460234995,11.9080935805734,12.0184008358371,11.2252834746137,11.8303147749413,10.7934947239912,10.783118072309,11.2984070317302,11.2784860981877,11.0655844895634,11.2491192758578,10.656819490866,10.785925862982,12.5594516182169,12.5913841027424,11.3175898938543,11.2419198970827,12.1734653737401,12.3180636072153,11.5649619308658,11.6894380422182,11.6850950259157,11.2251623203828,12.0460634715472,11.8074525380719,11.0989593846055,11.2228335492293,10.8623321814498,10.8330755629772,10.8147230829207,10.9493610304198,10.5196924808826,10.5786377956798,11.6223433238531,11.7178482692301,11.0416023206538,11.0323185320522
"hsa-miR-744-3p",5.48748767936081,5.60087564153398,5.45207253835742,5.79599249894286,5.72745600072354,5.49084279092347,5.28842456318302,5.47702651307392,5.7140352826194,6.00246003342757,5.54488484284221,4.6528745441812,4.5375392091391,4.59243143806262,4.34945168213365,5.28838045848129,5.52421770214428,5.53000722350698,5.30892027789465,4.93915349965418,5.41168167138673,5.72795954846819,5.55776899758571,5.80587960654712,5.74643706876208,5.55009095014354,5.24854179154406,5.56201247481652,5.71120389094521,5.49857386707455,4.53691570479004,4.62186523450363,4.53863258400586,4.96037168717578,5.25486738398141,4.25575029056485,5.475979055618,5.9691092710751,5.16490894454045,5.0606438060209
"hsa-miR-885-5p",8.99959131897898,9.07808730743408,9.23967935776168,9.39349274340364,9.29450433719713,9.26627340930226,8.53112677465789,8.81240916897223,8.47870389746946,8.59895550149955,8.35566689426638,8.63673374686964,6.77755102103083,6.75514497425843,8.36843647887159,7.91119936624348,8.64891897895374,8.83811696253501,7.24545578259604,7.33852072637113,8.8905633853828,9.00447963989712,8.88403353583342,8.94610485803664,9.15323952884274,9.56199859850544,8.95129791362955,8.92505134497885,8.63537717344574,8.57724698753562,8.65049908767479,8.43143062776833,6.92286810874992,6.83616672330876,8.4037482680815,8.54203418454683,8.914271942268,8.9840007319474,5.64451668782459,5.77218872700645
"hsa-miR-885-3p",6.32315447492195,6.25126226513361,6.49298350006034,6.34155876575007,6.28001321746971,6.1059815644682,5.68560654080524,6.22062882145521,5.83951398015598,6.20901896220856,5.82351561864311,5.8505008418825,3.97142902590161,3.6994036413769,5.79196035394413,4.9839881722741,5.86843686186605,6.29286820330235,4.72152621180708,4.89623451554211,5.74069829580106,6.1372187585284,6.19704320389972,5.91575552550148,5.89780851273713,6.64665207523434,6.11047192575147,5.72538250025304,5.40246780210036,5.37315796407397,5.61924214952417,5.77884682416159,3.37845818264672,4.04493591956063,5.34066763661842,5.92792875527787,6.34706489822294,5.92007347750499,3.23330187518642,3.69894883488714
"hsa-miR-877-5p",5.40216006504661,5.10060718657393,5.00887355855811,5.52970297377362,4.82000192813058,5.36254335621282,5.8835299043299,5.74473828779111,5.83951398015598,5.95734463734307,6.18568408109228,6.68657641130502,6.17226765569526,6.44379259684946,6.33417424767193,6.42264002384375,6.17390566670883,5.65051784391466,6.17507143614994,6.22326877773964,5.54017812232072,5.50444748112635,4.92072479931886,5.28973647662629,5.35603010385274,5.497256069193,5.52473875462111,5.31066714841129,6.01621374244338,5.77134336315028,6.53401797602066,6.22434191270579,6.44666956699839,6.39119293033095,5.76973692034993,6.33143958757242,5.67613856487806,5.99301570491436,6.45513785059802,6.21088139508398
"hsa-miR-877-3p",3.60727192263694,3.69435889545004,3.54514464728016,2.96320403100616,3.41230377506061,3.38931330804987,2.56786852185455,2.5835401328647,4.01891216280194,3.42699757103617,2.46434777325141,3.14158042371038,3.22960867510607,3.00203799399046,2.93946464160882,3.37313665403705,4.20490188283422,4.3945413078381,3.46574626788016,3.66315934619361,3.67685867774817,3.54336288028134,3.63104755695826,3.00745057324828,2.37051819981661,2.78182967789641,3.44570324935171,3.37372142368632,2.89536726860099,2.19411101503747,3.98085472848628,3.37618810737353,3.37845818264672,3.28203789200292,2.94212392705912,3.38782766428152,3.2372440231508,2.58255546181294,3.07893407967603,3.69894883488714
"hsa-miR-887-5p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.34570385013129,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.38683068948899,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
